id_client,nom,prenom,email,date_naissance,sexe,ville,telephone,date_inscription,canal_acquisition
C00913,El Mansouri,Amine,amine.el mansouri292@hotmail.com,2007-01-02,Homme,rabat,0663447665,29/10/2023,organic
C00914,Chaoui,Soukaina,soukaina.chaoui355@gmail.com,2010-01-02,Femme,Rbat,0678044419,25/02/2022,organic
C00915,Filali,Rim,rim.filali412@menara.ma,1978-01-02,F,EL JADIDA,0677385565,02/02/2022,direct
C00916,Tazi,Imane,imane.tazi996@hotmail.com,1957-01-01,female,safi,0630184631,2020-01-15,direct
C00917,Senhaji,Leila,leila.senhaji833@outlook.com,2005-01-01,Femme,tanger,0675715873,2022-07-31,referral
C00918,Naciri,Nadia,nadia.naciri346@hotmail.com,1977-01-01,Femme,AGADIR,0612351359,2022-07-03,direct
C00919,Drissi,Tariq,tariq.drissi366@gmail.com,1989-01-01,m,CASA,0629413831,20/07/2023,email
C00920,Bensaid,Zineb,zineb.bensaid250@outlook.com,1970-01-02,f,Rbat,0695606010,2020-07-26,direct
C00921,Chraibi,Karim,karim.chraibi768@hotmail.com,1979-01-02,m,CASA,0686624246,Jun 18 2021,referral
C00922,Benali,Nabil,nabil.benali384@outlook.com,1956-01-02,Homme,marrakech,0691151067,Mar 27 2022,direct
C00923,Alami,Nadia,zineb.naciri951@gmail.com,1976-01-02,female,Tétouan,0652702631,2020-07-17,organic
C00924,Chaoui,Leila,leila.chaoui627@hotmail.com,1953-01-01,female,NADOR,0682673252,07/03/2022,referral
C00925,Karimi,Karim,karim.karimi328@hotmail.com,1948-01-02,1,beni mellal,0662353135,07/06/2021,direct
C00926,Rachidi,Samir,samir.rachidi575@hotmail.com,1944-01-02,Homme,Mrakech,0670599194,13/10/2023,social_media
C00927,Lahlou,Tariq,tariq.lahlou579@menara.ma,1975-01-02,h,Fez,0682154472,2020-09-26,influencer
C00928,Moussaoui,Ahmed,ahmed.moussaoui224@yahoo.fr,1989-01-01,1,KENITRA,0657247944,2024-03-18,referral
C00929,Lahlou,Sanaa,sanaa.lahlou646@gmail.com,1930-01-02,F,kénitra,0662636618,Apr 06 2021,paid_search
C00930,Ouali,Nadia,nadia.ouali161@yahoo.fr,1952-01-02,f,Oujda ,0697658167,May 06 2022,paid_search
C00931,Alami,Samir,samir.alami634@yahoo.fr,2001-01-01,h,BENI MELLAL,0613064676,27/10/2021,social_media
C00932,Chaoui,Rim,tariq.gharbi927@outlook.com,1928-01-02,F,kenitra,0631659959,2022-07-26,influencer
C00933,Rachidi,Youssef,youssef.rachidi960@yahoo.fr,2008-01-02,1,MEKNES,0642889647,01/11/2023,social_media
C00934,Senhaji,Rachid,rachid.senhaji657@gmail.com,1991-01-02,1,beni mellal,0610923862,2024-03-13,direct
C00935,Senhaji,Imane,imane.senhaji482@menara.ma,1978-01-02,f,Beni Mellal,0696850860,29/12/2022,paid_search
C00936,Benali,Imane,imane.benali300@menara.ma,2006-01-02,female,Beni Mellal,0694458947,23/08/2023,influencer
C00937,El Mansouri,Ahmed,ahmed.el mansouri868@hotmail.com,1997-01-01,1,Oujda ,0655611831,Oct 17 2020,influencer
C00938,Idrissi,Leila,leila.idrissi100@hotmail.com,1921-01-01,0,EL JADIDA,0655961908,27/08/2021,email
C00939,Idrissi,Hajar,hajar.idrissi582@hotmail.com,1993-01-01,Femme,TNG,0659774794,2023-02-28,email
C00940,Fassi,Hajar,hajar.fassi582@hotmail.com,1974-01-02,0,Rbat,0649236254,2022-02-25,social_media
C00941,Gharbi,Hicham,hicham.gharbi598@hotmail,1946-01-02,h,Meknès,0632872059,05/12/2021,referral
C00942,Lahlou,Meryem,meryem.lahlou388@menara.ma,1950-01-02,female,ERRACHIDIA,0611910266,Oct 01 2023,email
C00943,Gharbi,Hassan,hassan.gharbi230@yahoo.fr,1996-01-02,1,MEKNES,0686424646,Jul 31 2023,influencer
C00944,Gharbi,Nabil,nabil.gharbi373@gmail.com,1969-01-01,h,marrakech,0617512810,03/07/2022,social_media
C00945,Fassi,Hassan,hassan.fassi707@yahoo.fr,1989-01-01,m,Mrakech,0622262023,2024-03-01,influencer
C00946,El Mansouri,Ayoub,ayoub.el mansouri536@hotmail.com,1937-01-01,h,meknes,0682066013,2024-05-19,influencer
C00947,Rachidi,Omar,omar.rachidi120@menara.ma,1942-01-02,h,TETOUAN,0650260078,2023-03-11,paid_search
C00948,Ouali,Nabil,nabil.ouali797@yahoo.fr,1953-01-01,m,EL JADIDA,0690712387,08/07/2021,social_media
C00949,Rachidi,Meryem,meryem.rachidi527@hotmail.com,1943-01-02,Femme,Mrakech,0694009791,2022-06-20,influencer
C00950,Alami,Rachid,rachid.alami327@outlook.com,2003-01-02,male,casablanca ,0655960407,30/07/2023,influencer
C00951,Drissi,Omar,omar.drissi782@yahoo.fr,1971-01-02,h,Casa,0691809287,06/03/2021,social_media
C00952,Gharbi,Sara,sara.gharbi785@menara.ma,1933-01-01,Femme,KENITRA,0697710027,04/05/2023,influencer
C00953,Idrissi,Leila,leila.idrissi484@hotmail.com,1966-01-02,female,Marrakesh,0685603021,16/03/2022,organic
C00954,Naciri,Fatima,fatima.naciri363@yahoo.fr,2009-01-01,0,NADOR,0649566968,2022-02-03,paid_search
C00955,Tazi,Sanaa,sanaa.tazi574@yahoo.fr,1955-01-02,f,CASA,0631530932,28/10/2021,direct
C00956,Filali,Fatima,fatima.filali400@menara.ma,1936-01-02,f,casablanca,0695849506,2021-12-02,email
C00957,Jamai,Yasmine,yasmine.jamai114@menara.ma,1970-01-02,0,safi,0689162732,04/09/2021,referral
C00958,Hajji,Rachid,rachid.hajji336@outlook.com,1940-01-02,h,beni mellal,0628853237,30/04/2024,influencer
C00959,Lahlou,Imane,imane.lahlou927@menara.ma,1970-01-02,0,MEKNES,0654696127,11/02/2021,direct
C00960,Bensaid,Nadia,nadia.bensaid766@gmail.com,1957-01-01,female,el jadida,0680920296,May 03 2020,referral
C00961,Ziani,Fatima,fatima.ziani448@gmail.com,1970-01-02,female,Mrakech,0695144216,17/05/2020,referral
C00962,Drissi,Mehdi,mehdi.drissi545@yahoo.fr,2000-01-02,h,Tétouan,0635620480,2024-03-19,direct
C00963,Idrissi,Imane,imane.idrissi477@menara.ma,1992-01-02,f,Rbat,0687205227,26/11/2021,influencer
C00964,Alami,Yasmine,yasmine.alami412@outlook.com,1962-01-02,f,Fès,0667331055,2020-11-04,social_media
C00965,Ouali,Meryem,meryem.ouali670@yahoo.fr,1966-01-02,0,FES,0637668202,2021-09-23,organic
C00966,El Mansouri,Adil,adil.el mansouri554@hotmail.com,1971-01-02,1,Fès,0631916266,May 18 2022,social_media
C00967,Lahlou,Adil,adil.lahlou28@yahoo.fr,1996-01-02,male,Meknès,0637995717,2022-02-18,paid_search
C00968,Gharbi,Leila,leila.gharbi790@menara.ma,1989-01-01,F,Beni Mellal,0626334801,29/11/2020,organic
C00969,Bensaid,Hajar,hajar.bensaid367@hotmail.com,2000-01-02,Femme,MEKNES,0678281290,Aug 17 2020,organic
C00970,Naciri,Amine,amine.naciri410@gmail.com,2003-01-02,male,fes,0697299591,Aug 11 2023,paid_search
C00971,Chraibi,Hassan,hassan.chraibi919@hotmail.com,1989-01-01,h,Rbat,0630905527,14/10/2020,influencer
C00972,Bensaid,Mohammed,mohammed.bensaid822@yahoo.fr,1964-01-02,h,safi,0666269326,2020-12-19,referral
C00973,Filali,Nabil,nabil.filali186@hotmail.com,1991-01-02,m,Fès,0664177562,2023-07-04,influencer
C00974,Karimi,Khadija,khadija.karimi30@gmail.com,2007-01-02,female,tanger ,0660605018,10/04/2024,referral
C00975,Drissi,Youssef,youssef.drissi16@hotmail.com,2003-01-02,m,MEKNES,0682038305,2022-06-20,referral
C00976,Rachidi,Hassan,hassan.rachidi481@hotmail.com,1965-01-01,h,MEKNES,0686670472,2021-02-05,referral
C00977,El Mansouri,Adil,adil.el mansouri231@gmail.com,1975-01-02,h,FES,0643644452,13/01/2021,email
C00978,Ouali,Hajar,hajar.ouali685@outlook.com,1977-01-01,Femme,OUJDA,0698745007,24/10/2020,influencer
C00979,Moussaoui,Nabil,nabil.moussaoui648@gmail.com,2010-01-02,1,safi,0631727864,2022-03-23,referral
C00980,Lahlou,Zineb,zineb.lahlou193@outlook.com,1953-01-01,Femme,KENITRA,0625813415,2024-03-05,influencer
C00981,Fassi,Sanaa,sanaa.fassi262@hotmail.com,1941-01-01,f,NADOR,0679668788,2021-06-22,email
C00982,Alami,Rim,rim.alami988@outlook.com,1953-01-01,f,kénitra,0649689985,Sep 15 2020,email
C00983,Tazi,Houda,houda.tazi963@gmail.com,1988-01-02,F,FES,0639777154,2024-05-08,direct
C00984,Bensaid,Meryem,meryem.bensaid799@yahoo.fr,2005-01-01,Femme,kenitra,0681252175,2020-12-07,organic
C00985,Chraibi,Samir,samir.chraibi880@outlook.com,1920-01-02,1,TETOUAN,0637138304,2021-07-24,paid_search
C00986,Senhaji,Houda,houda.senhaji996@menara.ma,1994-01-02,f,Casa,0684592492,2023-09-30,direct
C00987,Naciri,Mohammed,mohammed.naciri144@yahoo.fr,1980-01-02,male,NADOR,0662479086,2023-04-26,influencer
C00988,Hajji,Aisha,aisha.hajji987@hotmail.com,1937-01-01,0,meknes,0646972997,2024-04-06,direct
C00989,Jamai,Mehdi,mehdi.jamai537@gmail.com,1982-01-02,male,safi,0682646617,01/03/2024,social_media
C00990,Karimi,Ayoub,ayoub.karimi897@hotmail.com,1979-01-02,m,Oujda ,0632609782,24/12/2023,influencer
C00991,Jamai,Soukaina,soukaina.jamai231@outlook.com,1934-01-02,Femme,Fez,0668046122,2022-05-13,organic
C00992,Idrissi,Imane,imane.idrissi927@hotmail.com,1926-01-02,Femme,casablanca,0623573570,Dec 31 2023,social_media
C00993,Ziani,Leila,leila.ziani445@hotmail.com,1921-01-01,F,Tétouan,0660442020,27/05/2023,direct
C00994,Bensaid,Fatima,fatima.bensaid111@outlook.com,1999-01-02,f,CASA,0658412445,03/04/2023,referral
C00995,Moussaoui,Imane,imane.moussaoui736@gmail.com,1953-01-01,F,Tnja,0694304617,04/03/2024,direct
C00996,Ziani,Omar,omar.ziani186@gmail.com,1974-01-02,male,BENI MELLAL,0644026103,Jan 04 2022,email
C00997,Idrissi,Leila,leila.idrissi457@gmail.com,1930-01-02,0,Fès,0663864375,2024-03-22,influencer
C00998,Rachidi,Hicham,hicham.rachidi878@gmail.com,1982-01-02,Homme,casablanca,0695825759,2022-04-11,paid_search
C00999,Moussaoui,Adil,adil.moussaoui208@hotmail.com,1968-01-02,male,el jadida,0632621484,2021-10-23,social_media
C01000,Senhaji,Yasmine,yasmine.senhaji718@outlook.com,1989-01-01,F,beni mellal,0636658273,2020-07-10,referral
C01001,Idrissi,Imane,imane.idrissi150@hotmail.com,1962-01-02,Femme,Tétouan,0621034254,Oct 25 2021,paid_search
C01002,Tazi,Omar,fatima.rachidi880@outlook.com,1983-01-02,1,Meknès,0638986747,2020-10-24,social_media
C01003,Bensaid,Hicham,hicham.bensaid495@menara.ma,1939-01-02,1,Rbat,0687966489,29/03/2022,paid_search
C01004,Lahlou,Hajar,hajar.lahlou823@hotmail.com,1981-01-01,F,agadir,0628051318,Oct 20 2021,direct
C01005,Tazi,Adil,adil.tazi593@yahoo.fr,1947-01-02,male,agadir,0691079800,11/04/2021,direct
C01006,Idrissi,Rachid,rachid.idrissi589@gmail.com,1936-01-02,male,rabat,0685156388,07/07/2022,organic
C01007,El Mansouri,Zineb,zineb.el mansouri66@hotmail.com,1939-01-02,f,Beni Mellal,0675875378,01/06/2022,social_media
C01008,Filali,Leila,leila.filali463@hotmail.com,1969-01-01,F,Eljadida,0664645674,22/10/2020,direct
C01009,Alami,Imane,imane.alami995@outlook.com,1936-01-02,f,tetouan,0681104791,27/04/2022,direct
C01010,Bensaid,Omar,omar.bensaid793@yahoo.fr,1948-01-02,m,casablanca,0664164273,21/03/2023,direct
C01011,Naciri,Soukaina,soukaina.naciri391@menara.ma,1999-01-02,Femme,Rbat,0667762060,31/05/2021,social_media
C01012,Gharbi,Houda,houda.gharbi233@hotmail.com,1968-01-02,f,KENITRA,0612738143,2023-05-26,referral
C01013,Lahlou,Samir,imane.alami995@outlook.com,2011-01-02,Homme,marrakech,0686246226,2023-02-27,organic
C01014,Chraibi,Omar,omar.chraibi636@menara.ma,1967-01-02,m,TETOUAN,0687038964,Dec 28 2020,direct
C01015,El Mansouri,Mehdi,mehdi.el mansouri834@menara.ma,1943-01-02,m,ERRACHIDIA,0624465305,15/12/2021,referral
C01016,Drissi,Ayoub,ayoub.drissi510@yahoo.fr,1968-01-02,male,SAFI,0670120895,26/08/2020,organic
C01017,Lahlou,Leila,leila.lahlou145@yahoo.fr,1960-01-02,Femme,Tnja,0698538069,20/12/2023,referral
C01018,Senhaji,Hicham,hicham.senhaji94@hotmail.com,1922-01-02,h,Oujda ,0696328642,2021-02-15,social_media
C01019,Gharbi,Soukaina,soukaina.gharbi300@menara.ma,1949-01-01,female,Casa,0685330101,18/09/2022,email
C01020,Jamai,Soukaina,soukaina.jamai790@gmail.com,2000-01-02,F,Beni Mellal,0682851642,21/12/2020,direct
C01021,Alami,Mehdi,mehdi.alami49@hotmail.com,1943-01-02,m,Beni Mellal,0680328000,31/12/2020,direct
C01022,Gharbi,Ayoub,ayoub.gharbi102@menara.ma,1920-01-02,Homme,beni mellal,0676474713,27/02/2021,referral
C01023,Moussaoui,Mohammed,mohammed.moussaoui211gmail.com,1927-01-02,Homme,oujda,0659899973,2022-04-03,social_media
C01024,Filali,Tariq,tariq.filali265@menara.ma,1931-01-02,Homme,ERRACHIDIA,0664922351,2023-11-14,influencer
C01025,Idrissi,Houda,houda.idrissi863@yahoo.fr,1935-01-02,female,Tnja,0627299087,19/09/2023,organic
C01026,Fassi,Ahmed,ahmed.fassi924@menara.ma,1990-01-02,Homme,Mrakech,0648212434,2023-03-13,influencer
C01027,Gharbi,Amine,amine.gharbi974@gmail.com,1995-01-02,h,MEKNES,0624675889,2020-08-16,influencer
C01028,Chaoui,Sara,sara.chaoui781@gmail.com,1955-01-02,female,tetouan,0698969812,28/10/2022,social_media
C01029,Karimi,Nabil,samir.lahlou457@yahoo.fr,1979-01-02,1,meknes,0696454359,2020-04-25,social_media
C01030,Chaoui,Meryem,meryem.chaoui231@yahoo.fr,1955-01-02,female,CASA,0690753445,2022-12-18,social_media
C01031,Karimi,Mehdi,mehdi.karimi59@gmail.com,1943-01-02,m,beni mellal,0653171972,2022-01-28,organic
C01032,Moussaoui,Mohammed,mohammed.moussaoui4@outlook.com,1939-01-02,m,Eljadida,0614723822,28/02/2023,organic
C01033,Ziani,Yasmine,yasmine.ziani661@menara.ma,1954-01-02,female,TETOUAN,0656324745,27/07/2023,social_media
C01034,Lahlou,Meryem,meryem.lahlou230@yahoo.fr,1962-01-02,0,Agdir,0612810133,Jun 03 2022,social_media
C01035,Naciri,Rachid,rachid.naciri728@outlook.com,1995-01-02,Homme,OUJDA,0666066184,01/08/2022,paid_search
C01036,Lahlou,Zineb,zineb.lahlou346@hotmail.com,1944-01-02,0,FES,0686287557,Feb 02 2021,direct
C01037,Ouali,Yasmine,yasmine.ouali562@menara.ma,1961-01-01,female,casablanca ,0650308304,May 05 2024,paid_search
C01038,Gharbi,Omar,omar.gharbi346@outlook.com,1945-01-01,male,meknes,0637709690,01/03/2022,social_media
C01039,Filali,Hajar,hajar.filali577@yahoo.fr,1986-01-02,female,AGADIR,0642977091,2024-02-21,paid_search
C01040,Bensaid,Khadija,khadija.bensaid544@gmail.com,2001-01-01,f,errachidia,0654494335,2020-07-03,email
C01041,El Mansouri,Nabil,nabil.el mansouri981@yahoo.fr,1932-01-02,Homme,ERRACHIDIA,0673765142,24/11/2021,email
C01042,Tazi,Aisha,aisha.tazi164@yahoo.fr,1932-01-02,0,kénitra,0694380335,19/08/2022,email
C01043,Filali,Ahmed,ahmed.filali969@yahoo.fr,2006-01-02,1,MEKNES,0674005756,15/12/2020,referral
C01044,Ouali,Yasmine,yasmine.ouali599@outlook.com,1949-01-01,Femme,ERRACHIDIA,0621409917,2022-01-27,social_media
C01045,Moussaoui,Rim,rim.moussaoui939@yahoo.fr,1926-01-02,Femme,marrakech,0657608618,May 19 2023,paid_search
C01046,Ziani,Tariq,tariq.ziani428@yahoo.fr,1946-01-02,Homme,errachidia,0675714214,Oct 14 2021,organic
C01047,Jamai,Nabil,nabil.jamai270@menara.ma,1977-01-01,male,Agdir,0614210921,Sep 24 2020,referral
C01048,Ziani,Nabil,nabil.ziani20@hotmail.com,1963-01-02,male,Beni Mellal,0646276862,2023-11-28,email
C01049,Karimi,Houda,houda.karimi136@hotmail.com,1949-01-01,Femme,casablanca ,0621381032,Sep 26 2023,influencer
C01050,El Mansouri,Mohammed,mohammed.el mansouri826@gmail.com,2003-01-02,1,el jadida,0621728894,2020-06-03,organic
C01051,Bensaid,Imane,imane.bensaid73@yahoo.fr,1953-01-01,f,tetouan,0617538528,2023-12-13,direct
C01052,Chaoui,Youssef,samir.lahlou999@hotmail.com,1920-01-02,m,Agdir,0681045937,29/01/2021,social_media
C01053,Fassi,Khadija,khadija.fassi481@hotmail.com,2004-01-02,0,kenitra,0620678134,Dec 26 2020,email
C01054,Tazi,Ayoub,ayoub.tazi590@yahoo.fr,2002-01-02,1,SAFI,0640563463,2020-11-28,influencer
C01055,Naciri,Khadija,khadija.naciri519@hotmail.com,1967-01-02,F,TANGER,0647775463,2024-03-24,organic
C01056,Lahlou,Rachid,rachid.lahlou925@gmail.com,2001-01-01,male,Beni Mellal,0621842256,14/10/2021,email
C01057,Idrissi,Tariq,tariq.idrissi745@hotmail.com,1950-01-02,Homme,Marrakesh,0652073858,Jan 23 2023,social_media
C01058,Fassi,Tariq,tariq.fassi44@hotmail.com,1970-01-02,male,SAFI,0670690090,2020-11-08,influencer
C01059,Alami,Houda,houda.alami895@yahoo.fr,1931-01-02,female,agadir,0668301666,Sep 17 2023,social_media
C01060,Drissi,Omar,omar.drissi17@menara.ma,1986-01-02,m,oujda,0650738050,2023-01-30,social_media
C01061,Rachidi,Khadija,khadija.rachidi444@menara.ma,1926-01-02,Femme,casablanca,0653390242,16/12/2023,email
C01062,Senhaji,Omar,omar.senhaji966@menara.ma,2010-01-02,Homme,Agdir,0651689626,01/11/2023,referral
C01063,El Mansouri,Tariq,tariq.el mansouri543@hotmail.com,1923-01-02,1,TETOUAN,0618472493,06/02/2020,paid_search
C01064,Karimi,Omar,omar.karimi705@yahoo.fr,1930-01-02,male,KENITRA,0687473129,09/11/2021,social_media
C01065,Chraibi,Soukaina,soukaina.chraibi587@yahoo.fr,1980-01-02,F,meknes,0652071895,Nov 12 2022,paid_search
C01066,Karimi,Tariq,tariq.karimi84@outlook.com,1977-01-01,m,oujda,0647072327,2023-12-28,influencer
C01067,Hajji,Rachid,rachid.hajji229@gmail.com,1950-01-02,h,EL JADIDA,0652954460,Sep 19 2022,referral
C01068,Chraibi,Hicham,hicham.chraibi193@outlook.com,2004-01-02,1,Eljadida,0647910637,23/05/2021,paid_search
C01069,Idrissi,Hassan,hassan.idrissi210@yahoo.fr,1929-01-01,male,AGADIR,0629812515,03/07/2022,referral
C01070,Ouali,Tariq,tariq.ouali777@hotmail.com,1976-01-02,1,MEKNES,0631864214,2023-04-16,organic
C01071,Karimi,Mohammed,mohammed.karimi566@menara.ma,1963-01-02,h,NADOR,0696748718,2021-10-25,email
C01072,Jamai,Samir,samir.jamai332@outlook.com,1946-01-02,m,meknes,0619112666,2020-10-13,referral
C01073,Hajji,Nabil,nabil.hajji95@hotmail.com,1959-01-02,Homme,MEKNES,0683163611,07/05/2020,direct
C01074,El Mansouri,Hajar,hajar.el mansouri562@gmail.com,1997-01-01,0,fes,0696538031,31/10/2023,organic
C01075,Benali,Rachid,rachid.benali44@yahoo.fr,1994-01-02,h,AGADIR,0695138411,2023-10-04,referral
C01076,Alami,Zineb,zineb.alami686@menara.ma,1936-01-02,0,Fez,0610959975,16/12/2021,referral
C01077,Fassi,Meryem,invalide_sans_arobase,1932-01-02,Femme,KENITRA,0678569102,2022-03-06,social_media
C01078,Gharbi,Sanaa,sanaa.gharbi335@hotmail.com,1954-01-02,female,Tétouan,0678693318,25/04/2024,social_media
C01079,Moussaoui,Mohammed,mohammed.moussaoui824@gmail.com,1986-01-02,h,safi,0689625763,2021-09-13,organic
C01080,Idrissi,Tariq,meryem.rachidi258@gmail.com,1988-01-02,Homme,Meknès,0662153213,2024-01-14,paid_search
C01081,Rachidi,Ayoub,ayoub.rachidi492@outlook.com,1926-01-02,1,tetouan,0610036337,04/03/2020,influencer
C01082,Alami,Hassan,hassan.alami311@menara.ma,1991-01-02,m,agadir,0696674066,Jan 25 2021,direct
C01083,Idrissi,Aisha,aisha.idrissi428@gmail.com,1996-01-02,0,Marrakesh,0637469800,Sep 03 2020,direct
C01084,Rachidi,Ayoub,ayoub.rachidi179@gmail.com,1953-01-01,h,Mrakech,0613027810,10/12/2023,organic
C01085,Chaoui,Omar,soukaina.gharbi300@menara.ma,1952-01-02,male,tanger ,0615910104,2023-09-06,influencer
C01086,Jamai,Hajar,hajar.jamai737@menara.ma,1926-01-02,0,Fez,0610261534,2023-08-24,referral
C01087,Rachidi,Meryem,meryem.rachidi811@yahoo.fr,1975-01-02,f,TETOUAN,0671237842,25/08/2022,email
C01088,Tazi,Hajar,hajar.tazi554@yahoo.fr,1959-01-02,F,OUJDA,0672744663,12/12/2021,social_media
C01089,Tazi,Rim,rim.tazi418@hotmail.com,1979-01-02,Femme,ERRACHIDIA,0696632730,13/08/2022,referral
C01090,Benali,Ayoub,ayoub.benali352@outlook.com,1993-01-01,h,kénitra,0631398059,2023-03-20,influencer
C01091,Moussaoui,Hicham,hicham.moussaoui84@menara.ma,1942-01-02,m,casablanca,0644187558,01/02/2023,social_media
C01092,Karimi,Samir,samir.karimi501@gmail.com,1964-01-02,h,kénitra,0662720687,24/03/2021,direct
C01093,Drissi,Hajar,hajar.drissi232@menara.ma,1987-01-02,F,el jadida,0676465010,Oct 22 2020,direct
C01094,Moussaoui,Leila,leila.moussaoui311@yahoo.fr,1987-01-02,f,TANGER,0626250483,2021-02-28,influencer
C01095,Idrissi,Ahmed,ahmed.idrissi464@gmail.com,1960-01-02,m,Mrakech,0662042563,2022-02-06,paid_search
C01096,Bensaid,Rim,rim.bensaid608@gmail.com,1948-01-02,Femme,TANGER,0673565178,24/02/2022,influencer
C01097,Ziani,Amine,amine.ziani636@hotmail.com,2008-01-02,male,meknes,0673736212,31/05/2021,organic
C01098,Chraibi,Nabil,nabil.chraibi945@gmail.com,1981-01-01,h,TANGER,0651582474,05/02/2023,influencer
C01099,Bensaid,Leila,imane.idrissi533@menara.ma,1925-01-01,F,meknes,0677387045,06/01/2021,direct
C01100,Tazi,Soukaina,soukaina.tazi670@gmail.com,1945-01-01,0,ERRACHIDIA,0649378068,2020-11-29,referral
C01101,Drissi,Houda,houda.drissi704@yahoo.fr,1950-01-02,0,Tnja,0697761151,27/12/2020,organic
C01102,Hajji,Sara,sara.hajji349@outlook.com,1955-01-02,f,rabat,0627716606,Feb 25 2024,referral
C01103,Rachidi,Rachid,zineb.alami686@menara.ma,1964-01-02,h,OUJDA,0614501241,25/07/2021,direct
C01104,Chaoui,Aisha,aisha.chaoui90@hotmail.com,1951-01-02,F,errachidia,0628458598,2020-09-04,organic
C01105,Gharbi,Samir,samir.gharbi457@outlook.com,2003-01-02,1,oujda,0685117177,2020-03-22,social_media
C01106,Moussaoui,Sara,sara.moussaoui12@hotmail.com,1997-01-01,Femme,Tétouan,0611188832,Sep 13 2021,social_media
C01107,Hajji,Yasmine,yasmine.hajji882@menara.ma,1951-01-02,female,fes,0633141548,05/03/2022,direct
C01108,Filali,Youssef,youssef.filali131@outlook.com,1950-01-02,h,tetouan,0643160881,07/07/2023,influencer
C01109,Idrissi,Leila,leila.idrissi417@gmail.com,1970-01-02,f,Fès,0662449097,10/07/2022,influencer
C01110,El Mansouri,Nabil,nabil.el mansouri491@outlook.com,1959-01-02,1,Tétouan,0648604733,15/10/2022,paid_search
C01111,Chaoui,Amine,amine.chaoui576@gmail.com,1929-01-01,m,Marrakesh,0647692831,09/08/2022,email
C01112,Tazi,Imane,imane.tazi620@hotmail.com,1951-01-02,female,Oujda ,0689129551,24/11/2023,direct
C01113,Karimi,Rachid,rachid.karimi94@menara.ma,1933-01-01,m,NADOR,0646406719,14/08/2021,social_media
C01114,Karimi,Yasmine,yasmine.karimi929@yahoo.fr,1972-01-02,Femme,kénitra,0665235862,2021-07-24,paid_search
C01115,Bensaid,Adil,adil.bensaid912@yahoo.fr,1987-01-02,Homme,KENITRA,0637442758,05/08/2022,social_media
C01116,Jamai,Nabil,nabil.jamai654@yahoo.fr,1968-01-02,1,agadir,0662563720,18/09/2022,referral
C01117,Karimi,Meryem,meryem.karimi150@hotmail.com,1963-01-02,female,tanger,0635357498,Jun 05 2021,paid_search
C01118,Ziani,Meryem,meryem.ziani431@yahoo.fr,1931-01-02,F,casablanca ,0668676263,2022-03-03,social_media
C01119,Lahlou,Ahmed,ahmed.lahlou779@gmail.com,1998-01-02,h,MARRAKECH,0622870221,01/03/2024,social_media
C01120,Filali,Ayoub,rim.tazi456@yahoo.fr,1976-01-02,Homme,FES,0639586634,20/06/2023,influencer
C01121,Tazi,Yasmine,yasmine.tazi363@yahoo.fr,1971-01-02,0,EL JADIDA,0637265151,14/01/2023,social_media
C01122,Bensaid,Tariq,tariq.bensaid998@hotmail.com,1980-01-02,male,Fez,0691820094,Dec 05 2020,social_media
C01123,Alami,Aisha,aisha.alami245@hotmail.com,1962-01-02,0,fes,0621005469,16/04/2022,paid_search
C01124,Moussaoui,Nabil,nabil.moussaoui872@outlook.com,1977-01-01,1,Oujda ,0655941216,2021-10-21,referral
C01125,Ouali,Imane,imane.ouali622@yahoo.fr,1935-01-02,0,EL JADIDA,0637800640,2021-03-22,paid_search
C01126,Jamai,Leila,leila.jamai921@yahoo.fr,2008-01-02,0,nador,0670699404,Dec 31 2023,paid_search
