id_client_sk,id_client_nk,nom_complet,tranche_age,sexe,ville,region_admin,segment_client,canal_acquisition,date_debut,date_fin,est_actif
869,C01307,Nabil Lahlou,18-24,m,Béni Mellal,Béni Mellal-Khénifra,Gold,influencer,2026-06-01,9999-12-31,True
870,C02322,Nabil Benali,65+,m,Agadir,Souss-Massa,Silver,direct,2026-06-01,9999-12-31,True
871,C00063,Zineb Drissi,45-54,f,Meknès,Fès-Meknès,Gold,paid_search,2026-06-01,9999-12-31,True
872,C00600,Fatima Alami,65+,f,Tanger,Tanger-Tétouan-Al Hoceïma,Bronze,direct,2026-06-01,9999-12-31,True
873,C02493,Hicham Senhaji,45-54,m,Oujda,Oriental,Gold,influencer,2026-06-01,9999-12-31,True
874,C00720,Yasmine Lahlou,65+,f,El Jadida,Casablanca-Settat,Bronze,social_media,2026-06-01,9999-12-31,True
875,C02654,Adil Tazi,25-34,m,Errachidia,Drâa-Tafilalet,Gold,social_media,2026-06-01,9999-12-31,True
876,C00334,Ayoub Filali,65+,m,Rabat,Rabat-Salé-Kénitra,Gold,referral,2026-06-01,9999-12-31,True
877,C02041,Yasmine Rachidi,65+,f,Agadir,Souss-Massa,Gold,influencer,2026-06-01,9999-12-31,True
878,C00251,Amine Jamai,<18,m,Safi,Marrakech-Safi,Gold,influencer,2026-06-01,9999-12-31,True
879,C02467,Zineb Chraibi,<18,f,Meknès,Fès-Meknès,Gold,referral,2026-06-01,9999-12-31,True
880,C01012,Houda Gharbi,55-64,f,Kenitra,Rabat-Salé-Kénitra,Gold,referral,2026-06-01,9999-12-31,True
881,C00324,Samir Karimi,45-54,m,Casablanca,Casablanca-Settat,Gold,email,2026-06-01,9999-12-31,True
882,C00749,Zineb El Mansouri,65+,f,Fès,Fès-Meknès,Gold,social_media,2026-06-01,9999-12-31,True
883,C01928,Ahmed Moussaoui,65+,m,Marrakech,Marrakech-Safi,Gold,paid_search,2026-06-01,9999-12-31,True
884,C01752,Tariq Benali,45-54,m,Agadir,Souss-Massa,Gold,social_media,2026-06-01,9999-12-31,True
885,C00343,Adil Chaoui,25-34,m,Fès,Fès-Meknès,Gold,paid_search,2026-06-01,9999-12-31,True
886,C01536,Karim Lahlou,55-64,m,Rabat,Rabat-Salé-Kénitra,Gold,social_media,2026-06-01,9999-12-31,True
887,C00870,Zineb Hajji,65+,f,Fès,Fès-Meknès,Gold,referral,2026-06-01,9999-12-31,True
888,C00468,Rachid Bensaid,35-44,m,Safi,Marrakech-Safi,Gold,referral,2026-06-01,9999-12-31,True
889,C00292,Hicham Fassi,65+,m,Tétouan,Tanger-Tétouan-Al Hoceïma,Gold,direct,2026-06-01,9999-12-31,True
890,C00803,Yasmine Karimi,45-54,f,Tétouan,Tanger-Tétouan-Al Hoceïma,Gold,influencer,2026-06-01,9999-12-31,True
891,C01817,Fatima Hajji,45-54,f,Oujda,Oriental,Gold,social_media,2026-06-01,9999-12-31,True
892,C02348,Karim El Mansouri,65+,m,Tétouan,Tanger-Tétouan-Al Hoceïma,Gold,referral,2026-06-01,9999-12-31,True
893,C02528,Rim Jamai,65+,f,Rabat,Rabat-Salé-Kénitra,Gold,organic,2026-06-01,9999-12-31,True
894,C00162,Mohammed Filali,65+,m,Nador,Oriental,Gold,social_media,2026-06-01,9999-12-31,True
895,C00608,Hassan Ziani,45-54,m,Béni Mellal,Béni Mellal-Khénifra,Gold,referral,2026-06-01,9999-12-31,True
896,C01169,Sara Drissi,65+,f,Casablanca,Casablanca-Settat,Gold,organic,2026-06-01,9999-12-31,True
897,C01902,Hassan Karimi,45-54,m,El Jadida,Casablanca-Settat,Gold,influencer,2026-06-01,9999-12-31,True
898,C00092,Nabil Chaoui,65+,m,Meknès,Fès-Meknès,Gold,influencer,2026-06-01,9999-12-31,True
899,C01420,Samir Drissi,35-44,m,Rabat,Rabat-Salé-Kénitra,Gold,social_media,2026-06-01,9999-12-31,True
900,C01340,Amine Karimi,45-54,m,Rabat,Rabat-Salé-Kénitra,Gold,email,2026-06-01,9999-12-31,True
901,C00383,Samir Rachidi,55-64,m,Safi,Marrakech-Safi,Gold,organic,2026-06-01,9999-12-31,True
902,C02808,Mehdi Moussaoui,65+,m,Agadir,Souss-Massa,Gold,paid_search,2026-06-01,9999-12-31,True
903,C00036,Zineb Filali,35-44,f,Kenitra,Rabat-Salé-Kénitra,Gold,influencer,2026-06-01,9999-12-31,True
904,C00549,Mohammed Karimi,65+,m,Tanger,Tanger-Tétouan-Al Hoceïma,Gold,paid_search,2026-06-01,9999-12-31,True
905,C01396,Houda El Mansouri,65+,f,Oujda,Oriental,Gold,organic,2026-06-01,9999-12-31,True
906,C00487,Ahmed Lahlou,25-34,m,Nador,Oriental,Gold,direct,2026-06-01,9999-12-31,True
907,C02979,Nabil Moussaoui,55-64,m,Casablanca,Casablanca-Settat,Gold,direct,2026-06-01,9999-12-31,True
908,C01580,Soukaina El Mansouri,35-44,f,Casablanca,Casablanca-Settat,Gold,social_media,2026-06-01,9999-12-31,True
909,C00973,Nabil Filali,35-44,m,Fès,Fès-Meknès,Gold,influencer,2026-06-01,9999-12-31,True
910,C00443,Mohammed Tazi,18-24,m,Béni Mellal,Béni Mellal-Khénifra,Silver,paid_search,2026-06-01,9999-12-31,True
911,C02530,Nadia Idrissi,55-64,f,Tanger,Tanger-Tétouan-Al Hoceïma,Gold,direct,2026-06-01,9999-12-31,True
912,C02567,Adil Karimi,55-64,m,Tanger,Tanger-Tétouan-Al Hoceïma,Gold,social_media,2026-06-01,9999-12-31,True
913,C02771,Aisha Lahlou,45-54,f,Casablanca,Casablanca-Settat,Gold,direct,2026-06-01,9999-12-31,True
914,C01343,Hassan Chaoui,25-34,m,Tétouan,Tanger-Tétouan-Al Hoceïma,Gold,email,2026-06-01,9999-12-31,True
915,C01606,Youssef Bensaid,55-64,m,Casablanca,Casablanca-Settat,Gold,direct,2026-06-01,9999-12-31,True
916,C01492,Ayoub Idrissi,65+,m,El Jadida,Casablanca-Settat,Gold,referral,2026-06-01,9999-12-31,True
917,C02878,Youssef Drissi,65+,m,Nador,Oriental,Gold,organic,2026-06-01,9999-12-31,True
918,C00109,Rim Ziani,55-64,f,Casablanca,Casablanca-Settat,Gold,email,2026-06-01,9999-12-31,True
919,C02645,Rachid Benali,65+,m,Kenitra,Rabat-Salé-Kénitra,Gold,influencer,2026-06-01,9999-12-31,True
920,C02880,Nabil Filali,65+,m,Oujda,Oriental,Gold,social_media,2026-06-01,9999-12-31,True
921,C00303,Soukaina El Mansouri,65+,f,Safi,Marrakech-Safi,Gold,social_media,2026-06-01,9999-12-31,True
922,C00413,Ayoub Ouali,<18,m,Casablanca,Casablanca-Settat,Gold,referral,2026-06-01,9999-12-31,True
923,C00187,Fatima Drissi,65+,f,El Jadida,Casablanca-Settat,Gold,paid_search,2026-06-01,9999-12-31,True
924,C01465,Leila Drissi,45-54,f,Kenitra,Rabat-Salé-Kénitra,Gold,social_media,2026-06-01,9999-12-31,True
925,C01542,Aisha Senhaji,18-24,f,Errachidia,Drâa-Tafilalet,Gold,email,2026-06-01,9999-12-31,True
926,C00796,Houda Moussaoui,45-54,f,Rabat,Rabat-Salé-Kénitra,Gold,referral,2026-06-01,9999-12-31,True
927,C02748,Aisha Rachidi,65+,f,Marrakech,Marrakech-Safi,Gold,social_media,2026-06-01,9999-12-31,True
928,C02807,Soukaina Benali,65+,f,El Jadida,Casablanca-Settat,Gold,social_media,2026-06-01,9999-12-31,True
929,C02870,Samir Ouali,55-64,m,Meknès,Fès-Meknès,Gold,direct,2026-06-01,9999-12-31,True
930,C02077,Yasmine Gharbi,65+,f,Fès,Fès-Meknès,Gold,social_media,2026-06-01,9999-12-31,True
931,C00741,Nabil Senhaji,65+,m,Casablanca,Casablanca-Settat,Gold,influencer,2026-06-01,9999-12-31,True
932,C02034,Hassan Karimi,35-44,m,Nador,Oriental,Gold,paid_search,2026-06-01,9999-12-31,True
933,C01223,Mehdi Benali,<18,m,Fès,Fès-Meknès,Gold,social_media,2026-06-01,9999-12-31,True
934,C02646,Hassan Ziani,<18,m,Tanger,Tanger-Tétouan-Al Hoceïma,Gold,paid_search,2026-06-01,9999-12-31,True
935,C02982,Imane Tazi,65+,f,El Jadida,Casablanca-Settat,Gold,influencer,2026-06-01,9999-12-31,True
936,C02070,Karim Bensaid,<18,m,El Jadida,Casablanca-Settat,Gold,email,2026-06-01,9999-12-31,True
937,C00592,Sanaa Tazi,35-44,f,Nador,Oriental,Gold,referral,2026-06-01,9999-12-31,True
938,C00576,Hicham Gharbi,65+,m,Béni Mellal,Béni Mellal-Khénifra,Gold,influencer,2026-06-01,9999-12-31,True
939,C00243,Sara Lahlou,25-34,f,Tétouan,Tanger-Tétouan-Al Hoceïma,Gold,paid_search,2026-06-01,9999-12-31,True
940,C01323,Adil Ziani,65+,m,Meknès,Fès-Meknès,Bronze,paid_search,2026-06-01,9999-12-31,True
941,C02356,Fatima El Mansouri,65+,f,Tétouan,Tanger-Tétouan-Al Hoceïma,Gold,organic,2026-06-01,9999-12-31,True
942,C00811,Fatima Moussaoui,65+,f,Casablanca,Casablanca-Settat,Silver,referral,2026-06-01,9999-12-31,True
943,C01086,Hajar Jamai,<18,f,Fès,Fès-Meknès,Bronze,referral,2026-06-01,9999-12-31,True
944,C00050,Fatima Naciri,55-64,f,Oujda,Oriental,Gold,influencer,2026-06-01,9999-12-31,True
945,C02386,Adil Moussaoui,<18,m,Kenitra,Rabat-Salé-Kénitra,Gold,paid_search,2026-06-01,9999-12-31,True
946,C00662,Amine Ziani,55-64,m,Nador,Oriental,Gold,paid_search,2026-06-01,9999-12-31,True
947,C01425,Zineb Ouali,65+,f,El Jadida,Casablanca-Settat,Gold,referral,2026-06-01,9999-12-31,True
948,C01766,Nadia Benali,35-44,f,Oujda,Oriental,Gold,social_media,2026-06-01,9999-12-31,True
949,C00361,Houda Chraibi,25-34,f,Fès,Fès-Meknès,Gold,email,2026-06-01,9999-12-31,True
950,C00217,Zineb Alami,25-34,f,Safi,Marrakech-Safi,Gold,organic,2026-06-01,9999-12-31,True
951,C02521,Leila Senhaji,25-34,f,Fès,Fès-Meknès,Gold,direct,2026-06-01,9999-12-31,True
952,C01839,Houda Jamai,65+,f,Rabat,Rabat-Salé-Kénitra,Gold,influencer,2026-06-01,9999-12-31,True
953,C02650,Hajar Tazi,65+,f,Fès,Fès-Meknès,Gold,influencer,2026-06-01,9999-12-31,True
954,C01731,Imane Alami,45-54,f,Agadir,Souss-Massa,Gold,direct,2026-06-01,9999-12-31,True
955,C01458,Adil Moussaoui,45-54,m,Tétouan,Tanger-Tétouan-Al Hoceïma,Gold,organic,2026-06-01,9999-12-31,True
956,C02140,Samir Naciri,65+,m,Oujda,Oriental,Gold,referral,2026-06-01,9999-12-31,True
957,C00384,Hicham Jamai,35-44,m,Fès,Fès-Meknès,Bronze,direct,2026-06-01,9999-12-31,True
958,C01388,Meryem Chraibi,<18,f,Safi,Marrakech-Safi,Gold,social_media,2026-06-01,9999-12-31,True
959,C02466,Khadija Chraibi,45-54,f,Rabat,Rabat-Salé-Kénitra,Gold,referral,2026-06-01,9999-12-31,True
960,C02216,Rim El Mansouri,25-34,f,Agadir,Souss-Massa,Gold,email,2026-06-01,9999-12-31,True
961,C01158,Zineb Filali,65+,f,Béni Mellal,Béni Mellal-Khénifra,Gold,influencer,2026-06-01,9999-12-31,True
962,C02427,Hassan Ouali,<18,m,Meknès,Fès-Meknès,Gold,organic,2026-06-01,9999-12-31,True
963,C00322,Sanaa Lahlou,35-44,f,Meknès,Fès-Meknès,Gold,referral,2026-06-01,9999-12-31,True
964,C00004,Mehdi Jamai,55-64,m,Béni Mellal,Béni Mellal-Khénifra,Gold,email,2026-06-01,9999-12-31,True
965,C00907,Khadija Moussaoui,45-54,f,Fès,Fès-Meknès,Gold,organic,2026-06-01,9999-12-31,True
966,C00113,Aisha Karimi,65+,f,Agadir,Souss-Massa,Gold,email,2026-06-01,9999-12-31,True
967,C00670,Yasmine Rachidi,<18,f,Safi,Marrakech-Safi,Gold,referral,2026-06-01,9999-12-31,True
968,C00852,Khadija Hajji,25-34,f,El Jadida,Casablanca-Settat,Silver,email,2026-06-01,9999-12-31,True
969,C00494,Sara Alami,<18,f,Errachidia,Drâa-Tafilalet,Gold,referral,2026-06-01,9999-12-31,True
970,C01850,Omar Moussaoui,65+,m,Oujda,Oriental,Gold,social_media,2026-06-01,9999-12-31,True
971,C02591,Imane Ziani,18-24,f,Meknès,Fès-Meknès,Gold,organic,2026-06-01,9999-12-31,True
972,C01330,Zineb Alami,65+,f,Meknès,Fès-Meknès,Gold,influencer,2026-06-01,9999-12-31,True
973,C00986,Houda Senhaji,25-34,f,Casablanca,Casablanca-Settat,Gold,direct,2026-06-01,9999-12-31,True
974,C00448,Youssef Senhaji,65+,m,Meknès,Fès-Meknès,Gold,direct,2026-06-01,9999-12-31,True
975,C00328,Nabil Rachidi,35-44,m,Agadir,Souss-Massa,Silver,influencer,2026-06-01,9999-12-31,True
976,C02177,Tariq Chraibi,25-34,m,Meknès,Fès-Meknès,Gold,referral,2026-06-01,9999-12-31,True
977,C00160,Soukaina Jamai,65+,f,Agadir,Souss-Massa,Gold,social_media,2026-06-01,9999-12-31,True
978,C01944,Amine El Mansouri,65+,m,Tétouan,Tanger-Tétouan-Al Hoceïma,Gold,paid_search,2026-06-01,9999-12-31,True
979,C00345,Tariq Fassi,35-44,m,El Jadida,Casablanca-Settat,Gold,referral,2026-06-01,9999-12-31,True
980,C01075,Rachid Benali,25-34,m,Agadir,Souss-Massa,Gold,referral,2026-06-01,9999-12-31,True
981,C00005,Hicham Hajji,65+,m,Agadir,Souss-Massa,Gold,direct,2026-06-01,9999-12-31,True
982,C00781,Yasmine Hajji,65+,f,Kenitra,Rabat-Salé-Kénitra,Gold,direct,2026-06-01,9999-12-31,True
983,C00431,Fatima Ziani,35-44,f,Marrakech,Marrakech-Safi,Gold,social_media,2026-06-01,9999-12-31,True
984,C02875,Adil Jamai,65+,m,Tanger,Tanger-Tétouan-Al Hoceïma,Gold,organic,2026-06-01,9999-12-31,True
985,C01641,Mehdi Alami,18-24,m,Safi,Marrakech-Safi,Gold,organic,2026-06-01,9999-12-31,True
986,C00603,Leila Ouali,25-34,f,Meknès,Fès-Meknès,Gold,referral,2026-06-01,9999-12-31,True
987,C02841,Rim Chaoui,65+,f,Marrakech,Marrakech-Safi,Bronze,paid_search,2026-06-01,9999-12-31,True
988,C01431,Amine Drissi,65+,m,Nador,Oriental,Gold,direct,2026-06-01,9999-12-31,True
989,C02778,Youssef Fassi,<18,m,Nador,Oriental,Bronze,influencer,2026-06-01,9999-12-31,True
990,C02037,Hicham Bensaid,45-54,m,Tanger,Tanger-Tétouan-Al Hoceïma,Gold,direct,2026-06-01,9999-12-31,True
991,C02344,Ahmed Moussaoui,45-54,m,Tanger,Tanger-Tétouan-Al Hoceïma,Gold,direct,2026-06-01,9999-12-31,True
992,C02456,Sara El Mansouri,45-54,f,Safi,Marrakech-Safi,Gold,paid_search,2026-06-01,9999-12-31,True
993,C01589,Sanaa Drissi,65+,f,Béni Mellal,Béni Mellal-Khénifra,Gold,email,2026-06-01,9999-12-31,True
994,C02563,Rim Karimi,<18,f,Kenitra,Rabat-Salé-Kénitra,Gold,email,2026-06-01,9999-12-31,True
995,C02599,Amine Rachidi,65+,m,Fès,Fès-Meknès,Gold,direct,2026-06-01,9999-12-31,True
996,C02187,Ayoub Benali,65+,m,Errachidia,Drâa-Tafilalet,Gold,paid_search,2026-06-01,9999-12-31,True
997,C02167,Sanaa Alami,65+,f,Kenitra,Rabat-Salé-Kénitra,Gold,social_media,2026-06-01,9999-12-31,True
998,C01345,Karim Karimi,18-24,m,Tétouan,Tanger-Tétouan-Al Hoceïma,Gold,influencer,2026-06-01,9999-12-31,True
999,C02536,Soukaina Rachidi,65+,f,Safi,Marrakech-Safi,Silver,referral,2026-06-01,9999-12-31,True
1000,C01367,Ayoub Bensaid,65+,m,Casablanca,Casablanca-Settat,Gold,paid_search,2026-06-01,9999-12-31,True
1001,C02416,Hassan Senhaji,65+,m,Kenitra,Rabat-Salé-Kénitra,Gold,paid_search,2026-06-01,9999-12-31,True
1002,C00273,Khadija Drissi,55-64,f,Tétouan,Tanger-Tétouan-Al Hoceïma,Gold,organic,2026-06-01,9999-12-31,True
1003,C01653,Rachid Ouali,25-34,m,Meknès,Fès-Meknès,Gold,organic,2026-06-01,9999-12-31,True
1004,C02446,Hassan Hajji,65+,m,Casablanca,Casablanca-Settat,Gold,organic,2026-06-01,9999-12-31,True
1005,C02395,Meryem Idrissi,45-54,f,Marrakech,Marrakech-Safi,Gold,email,2026-06-01,9999-12-31,True
1006,C02082,Youssef Filali,65+,m,Safi,Marrakech-Safi,Gold,influencer,2026-06-01,9999-12-31,True
1007,C00680,Rachid Filali,<18,m,Agadir,Souss-Massa,Gold,influencer,2026-06-01,9999-12-31,True
1008,C01550,Yasmine Moussaoui,18-24,f,Tétouan,Tanger-Tétouan-Al Hoceïma,Gold,organic,2026-06-01,9999-12-31,True
1009,C01024,Tariq Filali,65+,m,Errachidia,Drâa-Tafilalet,Gold,influencer,2026-06-01,9999-12-31,True
1010,C00483,Rachid Ouali,55-64,m,Safi,Marrakech-Safi,Gold,organic,2026-06-01,9999-12-31,True
1011,C02831,Khadija Gharbi,18-24,f,Béni Mellal,Béni Mellal-Khénifra,Bronze,direct,2026-06-01,9999-12-31,True
1012,C00472,Houda Rachidi,65+,f,Fès,Fès-Meknès,Gold,social_media,2026-06-01,9999-12-31,True
1013,C00152,Rim Rachidi,65+,f,Agadir,Souss-Massa,Bronze,paid_search,2026-06-01,9999-12-31,True
1014,C02031,Ayoub Tazi,65+,m,Nador,Oriental,Bronze,influencer,2026-06-01,9999-12-31,True
1015,C00470,Karim Gharbi,25-34,m,El Jadida,Casablanca-Settat,Gold,social_media,2026-06-01,9999-12-31,True
1016,C02724,Rim Alami,55-64,f,Agadir,Souss-Massa,Gold,social_media,2026-06-01,9999-12-31,True
1017,C01048,Nabil Ziani,55-64,m,Béni Mellal,Béni Mellal-Khénifra,Bronze,email,2026-06-01,9999-12-31,True
1018,C01868,Youssef Senhaji,65+,m,Agadir,Souss-Massa,Gold,referral,2026-06-01,9999-12-31,True
1019,C02592,Yasmine Filali,65+,f,Marrakech,Marrakech-Safi,Gold,social_media,2026-06-01,9999-12-31,True
1020,C00702,Meryem Rachidi,65+,f,Meknès,Fès-Meknès,Gold,organic,2026-06-01,9999-12-31,True
1021,C01512,Sara Naciri,65+,f,Nador,Oriental,Gold,direct,2026-06-01,9999-12-31,True
1022,C01351,Amine El Mansouri,55-64,m,El Jadida,Casablanca-Settat,Gold,organic,2026-06-01,9999-12-31,True
1023,C02487,Nabil Gharbi,65+,m,Béni Mellal,Béni Mellal-Khénifra,Gold,referral,2026-06-01,9999-12-31,True
1024,C00812,Hicham Jamai,25-34,m,Béni Mellal,Béni Mellal-Khénifra,Gold,social_media,2026-06-01,9999-12-31,True
1025,C02670,Ahmed Naciri,<18,m,Marrakech,Marrakech-Safi,Gold,email,2026-06-01,9999-12-31,True
1026,C02282,Nabil Ziani,45-54,m,Tétouan,Tanger-Tétouan-Al Hoceïma,Gold,direct,2026-06-01,9999-12-31,True
1027,C00737,Meryem Tazi,65+,f,El Jadida,Casablanca-Settat,Gold,email,2026-06-01,9999-12-31,True
1028,C01051,Imane Bensaid,65+,f,Tétouan,Tanger-Tétouan-Al Hoceïma,Gold,direct,2026-06-01,9999-12-31,True
1029,C02178,Karim Chaoui,25-34,m,Rabat,Rabat-Salé-Kénitra,Gold,referral,2026-06-01,9999-12-31,True
1030,C00151,Mohammed Ouali,65+,m,Errachidia,Drâa-Tafilalet,Gold,social_media,2026-06-01,9999-12-31,True
1031,C02644,Meryem Lahlou,25-34,f,Rabat,Rabat-Salé-Kénitra,Gold,referral,2026-06-01,9999-12-31,True
1032,C02392,Fatima Senhaji,25-34,f,Rabat,Rabat-Salé-Kénitra,Gold,social_media,2026-06-01,9999-12-31,True
1033,C02763,Hassan Idrissi,<18,m,Casablanca,Casablanca-Settat,Bronze,influencer,2026-06-01,9999-12-31,True
1034,C02454,Soukaina Filali,65+,f,Rabat,Rabat-Salé-Kénitra,Gold,influencer,2026-06-01,9999-12-31,True
1035,C00173,Hajar Naciri,65+,f,Safi,Marrakech-Safi,Silver,paid_search,2026-06-01,9999-12-31,True
1036,C02739,Aisha Karimi,65+,f,Marrakech,Marrakech-Safi,Gold,social_media,2026-06-01,9999-12-31,True
1037,C01776,Rim Ziani,65+,f,Béni Mellal,Béni Mellal-Khénifra,Gold,referral,2026-06-01,9999-12-31,True
1038,C02849,Hajar Gharbi,55-64,f,Nador,Oriental,Gold,referral,2026-06-01,9999-12-31,True
1039,C02612,Amine Fassi,35-44,m,Casablanca,Casablanca-Settat,Gold,paid_search,2026-06-01,9999-12-31,True
1040,C02580,Rim Filali,18-24,f,Safi,Marrakech-Safi,Bronze,referral,2026-06-01,9999-12-31,True
1041,C00304,Rim Lahlou,35-44,f,Béni Mellal,Béni Mellal-Khénifra,Gold,email,2026-06-01,9999-12-31,True
1042,C00890,Hajar Rachidi,25-34,f,Rabat,Rabat-Salé-Kénitra,Gold,paid_search,2026-06-01,9999-12-31,True
1043,C01432,Mehdi Rachidi,65+,m,Nador,Oriental,Gold,referral,2026-06-01,9999-12-31,True
1044,C01390,Khadija Karimi,<18,f,Tétouan,Tanger-Tétouan-Al Hoceïma,Gold,email,2026-06-01,9999-12-31,True
1045,C01066,Tariq Karimi,45-54,m,Oujda,Oriental,Bronze,influencer,2026-06-01,9999-12-31,True
1046,C01493,Youssef El Mansouri,<18,m,Oujda,Oriental,Gold,referral,2026-06-01,9999-12-31,True
1047,C02405,Mohammed Idrissi,<18,m,Nador,Oriental,Gold,social_media,2026-06-01,9999-12-31,True
1048,C01361,Rachid Fassi,55-64,m,Errachidia,Drâa-Tafilalet,Gold,referral,2026-06-01,9999-12-31,True
1049,C00048,Adil Fassi,18-24,m,Nador,Oriental,Gold,referral,2026-06-01,9999-12-31,True
1050,C02814,Soukaina Naciri,65+,f,Nador,Oriental,Gold,referral,2026-06-01,9999-12-31,True
1051,C00248,Ahmed Benali,<18,m,Fès,Fès-Meknès,Gold,influencer,2026-06-01,9999-12-31,True
1052,C01561,Sanaa Drissi,65+,f,El Jadida,Casablanca-Settat,Gold,email,2026-06-01,9999-12-31,True
1053,C02066,Hajar El Mansouri,55-64,f,Nador,Oriental,Gold,social_media,2026-06-01,9999-12-31,True
1054,C00845,Khadija Karimi,<18,f,Tanger,Tanger-Tétouan-Al Hoceïma,Gold,social_media,2026-06-01,9999-12-31,True
1055,C01859,Omar Moussaoui,25-34,m,Nador,Oriental,Gold,paid_search,2026-06-01,9999-12-31,True
1056,C02784,Karim Alami,18-24,m,Safi,Marrakech-Safi,Gold,organic,2026-06-01,9999-12-31,True
1057,C01531,Mehdi Lahlou,<18,m,Fès,Fès-Meknès,Gold,direct,2026-06-01,9999-12-31,True
1058,C00231,Houda El Mansouri,65+,f,Agadir,Souss-Massa,Gold,influencer,2026-06-01,9999-12-31,True
1059,C01448,Ayoub Benali,55-64,m,El Jadida,Casablanca-Settat,Gold,direct,2026-06-01,9999-12-31,True
1060,C00706,Yasmine Bensaid,55-64,f,Casablanca,Casablanca-Settat,Bronze,email,2026-06-01,9999-12-31,True
1061,C01618,Rachid Hajji,<18,m,Kenitra,Rabat-Salé-Kénitra,Gold,referral,2026-06-01,9999-12-31,True
1062,C01505,Houda Chaoui,<18,f,Casablanca,Casablanca-Settat,Gold,direct,2026-06-01,9999-12-31,True
1063,C00377,Rachid Hajji,65+,m,Béni Mellal,Béni Mellal-Khénifra,Gold,organic,2026-06-01,9999-12-31,True
1064,C02262,Mohammed Idrissi,25-34,m,Errachidia,Drâa-Tafilalet,Gold,social_media,2026-06-01,9999-12-31,True
1065,C01801,Imane Karimi,<18,f,Fès,Fès-Meknès,Gold,direct,2026-06-01,9999-12-31,True
1066,C02775,Karim El Mansouri,25-34,m,Meknès,Fès-Meknès,Silver,referral,2026-06-01,9999-12-31,True
1067,C01216,Mehdi Chraibi,18-24,m,Tétouan,Tanger-Tétouan-Al Hoceïma,Silver,referral,2026-06-01,9999-12-31,True
1068,C00387,Khadija Hajji,45-54,f,Meknès,Fès-Meknès,Gold,email,2026-06-01,9999-12-31,True
1069,C02495,Ayoub Idrissi,35-44,m,Fès,Fès-Meknès,Gold,referral,2026-06-01,9999-12-31,True
1070,C00362,Nadia Ouali,65+,f,Rabat,Rabat-Salé-Kénitra,Gold,email,2026-06-01,9999-12-31,True
1071,C02007,Sanaa Rachidi,65+,f,Safi,Marrakech-Safi,Gold,direct,2026-06-01,9999-12-31,True
1072,C01248,Fatima Ouali,65+,f,Nador,Oriental,Gold,direct,2026-06-01,9999-12-31,True
1073,C01540,Ayoub Rachidi,35-44,m,Kenitra,Rabat-Salé-Kénitra,Gold,email,2026-06-01,9999-12-31,True
1074,C01856,Adil Alami,65+,m,Kenitra,Rabat-Salé-Kénitra,Gold,social_media,2026-06-01,9999-12-31,True
1075,C00754,Omar Moussaoui,65+,m,Casablanca,Casablanca-Settat,Gold,paid_search,2026-06-01,9999-12-31,True
1076,C00806,Mohammed Idrissi,65+,m,Casablanca,Casablanca-Settat,Gold,referral,2026-06-01,9999-12-31,True
1077,C00849,Soukaina Chraibi,65+,f,Nador,Oriental,Gold,referral,2026-06-01,9999-12-31,True
1078,C00389,Hassan Lahlou,45-54,m,Oujda,Oriental,Gold,email,2026-06-01,9999-12-31,True
1079,C00341,Amine Tazi,65+,m,Marrakech,Marrakech-Safi,Gold,influencer,2026-06-01,9999-12-31,True
1080,C00467,Amine Drissi,65+,m,Fès,Fès-Meknès,Gold,direct,2026-06-01,9999-12-31,True
1081,C00541,Hajar Naciri,65+,f,Oujda,Oriental,Gold,direct,2026-06-01,9999-12-31,True
1082,C01283,Adil Karimi,65+,m,Fès,Fès-Meknès,Gold,organic,2026-06-01,9999-12-31,True
1083,C01039,Hajar Filali,35-44,f,Agadir,Souss-Massa,Gold,paid_search,2026-06-01,9999-12-31,True
1084,C00405,Karim El Mansouri,65+,m,Meknès,Fès-Meknès,Gold,influencer,2026-06-01,9999-12-31,True
1085,C01820,Rim Fassi,55-64,f,Kenitra,Rabat-Salé-Kénitra,Gold,social_media,2026-06-01,9999-12-31,True
1086,C02287,Youssef Filali,35-44,m,Marrakech,Marrakech-Safi,Gold,social_media,2026-06-01,9999-12-31,True
1087,C02394,Amine Alami,45-54,m,Errachidia,Drâa-Tafilalet,Gold,social_media,2026-06-01,9999-12-31,True
1088,C00945,Hassan Fassi,35-44,m,Marrakech,Marrakech-Safi,Gold,influencer,2026-06-01,9999-12-31,True
1089,C00980,Zineb Lahlou,65+,f,Kenitra,Rabat-Salé-Kénitra,Gold,influencer,2026-06-01,9999-12-31,True
1090,C00075,Sanaa Chraibi,18-24,f,Fès,Fès-Meknès,Gold,organic,2026-06-01,9999-12-31,True
1091,C01341,Hicham Gharbi,65+,m,Meknès,Fès-Meknès,Gold,referral,2026-06-01,9999-12-31,True
1092,C02311,Ayoub Naciri,25-34,m,Nador,Oriental,Gold,paid_search,2026-06-01,9999-12-31,True
1093,C00934,Rachid Senhaji,35-44,m,Béni Mellal,Béni Mellal-Khénifra,Gold,direct,2026-06-01,9999-12-31,True
1094,C01240,Khadija Alami,65+,f,Nador,Oriental,Gold,referral,2026-06-01,9999-12-31,True
1095,C02641,Karim Jamai,55-64,m,Casablanca,Casablanca-Settat,Gold,referral,2026-06-01,9999-12-31,True
1096,C00667,Sara El Mansouri,65+,f,Rabat,Rabat-Salé-Kénitra,Bronze,influencer,2026-06-01,9999-12-31,True
